Data,Ora,price,date,datetime
01/03/2018,14,99.5,2018-03-01,2018-03-01T14:00:00.000000+0100
01/03/2018,15,101.01,2018-03-01,2018-03-01T15:00:00.000000+0100
01/03/2018,16,114.41,2018-03-01,2018-03-01T16:00:00.000000+0100
01/03/2018,17,100.0,2018-03-01,2018-03-01T17:00:00.000000+0100
01/03/2018,18,99.55,2018-03-01,2018-03-01T18:00:00.000000+0100
01/03/2018,19,99.95,2018-03-01,2018-03-01T19:00:00.000000+0100
01/03/2018,20,106.15,2018-03-01,2018-03-01T20:00:00.000000+0100
01/03/2018,21,99.99,2018-03-01,2018-03-01T21:00:00.000000+0100
01/03/2018,22,91.69,2018-03-01,2018-03-01T22:00:00.000000+0100
01/03/2018,23,85.0,2018-03-01,2018-03-01T23:00:00.000000+0100
01/03/2018,24,76.26,2018-03-01,2018-03-02T00:00:00.000000+0100
02/03/2018,1,77.7,2018-03-02,2018-03-02T01:00:00.000000+0100
02/03/2018,2,74.8,2018-03-02,2018-03-02T02:00:00.000000+0100
02/03/2018,3,74.8,2018-03-02,2018-03-02T03:00:00.000000+0100
02/03/2018,4,74.8,2018-03-02,2018-03-02T04:00:00.000000+0100
02/03/2018,5,75.11,2018-03-02,2018-03-02T05:00:00.000000+0100
02/03/2018,6,76.26,2018-03-02,2018-03-02T06:00:00.000000+0100
02/03/2018,7,95.82,2018-03-02,2018-03-02T07:00:00.000000+0100
02/03/2018,8,113.67,2018-03-02,2018-03-02T08:00:00.000000+0100
02/03/2018,9,118.2,2018-03-02,2018-03-02T09:00:00.000000+0100
02/03/2018,10,125.86,2018-03-02,2018-03-02T10:00:00.000000+0100
02/03/2018,11,121.0,2018-03-02,2018-03-02T11:00:00.000000+0100
02/03/2018,12,121.5,2018-03-02,2018-03-02T12:00:00.000000+0100
02/03/2018,13,110.86,2018-03-02,2018-03-02T13:00:00.000000+0100
02/03/2018,14,108.64,2018-03-02,2018-03-02T14:00:00.000000+0100
02/03/2018,15,110.55,2018-03-02,2018-03-02T15:00:00.000000+0100
02/03/2018,16,116.96,2018-03-02,2018-03-02T16:00:00.000000+0100
02/03/2018,17,108.5,2018-03-02,2018-03-02T17:00:00.000000+0100
02/03/2018,18,107.27,2018-03-02,2018-03-02T18:00:00.000000+0100
02/03/2018,19,114.41,2018-03-02,2018-03-02T19:00:00.000000+0100
02/03/2018,20,133.39,2018-03-02,2018-03-02T20:00:00.000000+0100
02/03/2018,21,107.89,2018-03-02,2018-03-02T21:00:00.000000+0100
02/03/2018,22,97.26,2018-03-02,2018-03-02T22:00:00.000000+0100
02/03/2018,23,82.37,2018-03-02,2018-03-02T23:00:00.000000+0100
02/03/2018,24,75.0,2018-03-02,2018-03-03T00:00:00.000000+0100
03/03/2018,1,74.8,2018-03-03,2018-03-03T01:00:00.000000+0100
03/03/2018,2,59.03,2018-03-03,2018-03-03T02:00:00.000000+0100
03/03/2018,3,51.4,2018-03-03,2018-03-03T03:00:00.000000+0100
03/03/2018,4,51.4,2018-03-03,2018-03-03T04:00:00.000000+0100
03/03/2018,5,51.62,2018-03-03,2018-03-03T05:00:00.000000+0100
03/03/2018,6,59.34,2018-03-03,2018-03-03T06:00:00.000000+0100
03/03/2018,7,74.8,2018-03-03,2018-03-03T07:00:00.000000+0100
03/03/2018,8,74.8,2018-03-03,2018-03-03T08:00:00.000000+0100
03/03/2018,9,75.68,2018-03-03,2018-03-03T09:00:00.000000+0100
03/03/2018,10,74.8,2018-03-03,2018-03-03T10:00:00.000000+0100
03/03/2018,11,72.46,2018-03-03,2018-03-03T11:00:00.000000+0100
03/03/2018,12,72.38,2018-03-03,2018-03-03T12:00:00.000000+0100
03/03/2018,13,69.93,2018-03-03,2018-03-03T13:00:00.000000+0100
03/03/2018,14,65.0,2018-03-03,2018-03-03T14:00:00.000000+0100
03/03/2018,15,63.09,2018-03-03,2018-03-03T15:00:00.000000+0100
03/03/2018,16,65.26,2018-03-03,2018-03-03T16:00:00.000000+0100
03/03/2018,17,65.34,2018-03-03,2018-03-03T17:00:00.000000+0100
03/03/2018,18,70.93,2018-03-03,2018-03-03T18:00:00.000000+0100
03/03/2018,19,76.38,2018-03-03,2018-03-03T19:00:00.000000+0100
03/03/2018,20,76.66,2018-03-03,2018-03-03T20:00:00.000000+0100
03/03/2018,21,76.26,2018-03-03,2018-03-03T21:00:00.000000+0100
03/03/2018,22,70.92,2018-03-03,2018-03-03T22:00:00.000000+0100
03/03/2018,23,65.0,2018-03-03,2018-03-03T23:00:00.000000+0100
03/03/2018,24,51.4,2018-03-03,2018-03-04T00:00:00.000000+0100
04/03/2018,1,50.0,2018-03-04,2018-03-04T01:00:00.000000+0100
04/03/2018,2,45.94,2018-03-04,2018-03-04T02:00:00.000000+0100
04/03/2018,3,44.4,2018-03-04,2018-03-04T03:00:00.000000+0100
04/03/2018,4,45.1,2018-03-04,2018-03-04T04:00:00.000000+0100
04/03/2018,5,46.41,2018-03-04,2018-03-04T05:00:00.000000+0100
04/03/2018,6,47.31,2018-03-04,2018-03-04T06:00:00.000000+0100
04/03/2018,7,49.52,2018-03-04,2018-03-04T07:00:00.000000+0100
04/03/2018,8,49.9,2018-03-04,2018-03-04T08:00:00.000000+0100
04/03/2018,9,50.6,2018-03-04,2018-03-04T09:00:00.000000+0100
04/03/2018,10,51.8,2018-03-04,2018-03-04T10:00:00.000000+0100
04/03/2018,11,51.53,2018-03-04,2018-03-04T11:00:00.000000+0100
04/03/2018,12,51.19,2018-03-04,2018-03-04T12:00:00.000000+0100
04/03/2018,13,50.88,2018-03-04,2018-03-04T13:00:00.000000+0100
04/03/2018,14,49.29,2018-03-04,2018-03-04T14:00:00.000000+0100
04/03/2018,15,43.91,2018-03-04,2018-03-04T15:00:00.000000+0100
04/03/2018,16,49.4,2018-03-04,2018-03-04T16:00:00.000000+0100
04/03/2018,17,52.53,2018-03-04,2018-03-04T17:00:00.000000+0100
04/03/2018,18,54.88,2018-03-04,2018-03-04T18:00:00.000000+0100
04/03/2018,19,70.0,2018-03-04,2018-03-04T19:00:00.000000+0100
04/03/2018,20,75.11,2018-03-04,2018-03-04T20:00:00.000000+0100
04/03/2018,21,74.8,2018-03-04,2018-03-04T21:00:00.000000+0100
04/03/2018,22,65.0,2018-03-04,2018-03-04T22:00:00.000000+0100
04/03/2018,23,56.6,2018-03-04,2018-03-04T23:00:00.000000+0100
04/03/2018,24,53.12,2018-03-04,2018-03-05T00:00:00.000000+0100
05/03/2018,1,46.82,2018-03-05,2018-03-05T01:00:00.000000+0100
05/03/2018,2,43.75,2018-03-05,2018-03-05T02:00:00.000000+0100
05/03/2018,3,42.97,2018-03-05,2018-03-05T03:00:00.000000+0100
05/03/2018,4,42.93,2018-03-05,2018-03-05T04:00:00.000000+0100
05/03/2018,5,43.75,2018-03-05,2018-03-05T05:00:00.000000+0100
05/03/2018,6,46.82,2018-03-05,2018-03-05T06:00:00.000000+0100
05/03/2018,7,67.79,2018-03-05,2018-03-05T07:00:00.000000+0100
05/03/2018,8,74.49,2018-03-05,2018-03-05T08:00:00.000000+0100
05/03/2018,9,95.0,2018-03-05,2018-03-05T09:00:00.000000+0100
05/03/2018,10,95.0,2018-03-05,2018-03-05T10:00:00.000000+0100
05/03/2018,11,91.12,2018-03-05,2018-03-05T11:00:00.000000+0100
05/03/2018,12,88.03,2018-03-05,2018-03-05T12:00:00.000000+0100
05/03/2018,13,78.0,2018-03-05,2018-03-05T13:00:00.000000+0100
05/03/2018,14,78.0,2018-03-05,2018-03-05T14:00:00.000000+0100
05/03/2018,15,79.5,2018-03-05,2018-03-05T15:00:00.000000+0100
05/03/2018,16,83.22,2018-03-05,2018-03-05T16:00:00.000000+0100
05/03/2018,17,90.98,2018-03-05,2018-03-05T17:00:00.000000+0100
05/03/2018,18,81.58,2018-03-05,2018-03-05T18:00:00.000000+0100
05/03/2018,19,95.01,2018-03-05,2018-03-05T19:00:00.000000+0100
05/03/2018,20,89.78,2018-03-05,2018-03-05T20:00:00.000000+0100
05/03/2018,21,76.02,2018-03-05,2018-03-05T21:00:00.000000+0100
05/03/2018,22,74.49,2018-03-05,2018-03-05T22:00:00.000000+0100
05/03/2018,23,72.9,2018-03-05,2018-03-05T23:00:00.000000+0100
05/03/2018,24,66.25,2018-03-05,2018-03-06T00:00:00.000000+0100
06/03/2018,1,47.88,2018-03-06,2018-03-06T01:00:00.000000+0100
06/03/2018,2,44.0,2018-03-06,2018-03-06T02:00:00.000000+0100
06/03/2018,3,43.0,2018-03-06,2018-03-06T03:00:00.000000+0100
06/03/2018,4,42.97,2018-03-06,2018-03-06T04:00:00.000000+0100
06/03/2018,5,42.97,2018-03-06,2018-03-06T05:00:00.000000+0100
06/03/2018,6,46.29,2018-03-06,2018-03-06T06:00:00.000000+0100
06/03/2018,7,53.48,2018-03-06,2018-03-06T07:00:00.000000+0100
06/03/2018,8,61.68,2018-03-06,2018-03-06T08:00:00.000000+0100
06/03/2018,9,73.73,2018-03-06,2018-03-06T09:00:00.000000+0100
06/03/2018,10,73.03,2018-03-06,2018-03-06T10:00:00.000000+0100
06/03/2018,11,69.07,2018-03-06,2018-03-06T11:00:00.000000+0100
06/03/2018,12,66.91,2018-03-06,2018-03-06T12:00:00.000000+0100
06/03/2018,13,58.49,2018-03-06,2018-03-06T13:00:00.000000+0100
06/03/2018,14,52.52,2018-03-06,2018-03-06T14:00:00.000000+0100
06/03/2018,15,66.59,2018-03-06,2018-03-06T15:00:00.000000+0100
06/03/2018,16,66.03,2018-03-06,2018-03-06T16:00:00.000000+0100
06/03/2018,17,68.5,2018-03-06,2018-03-06T17:00:00.000000+0100
06/03/2018,18,67.12,2018-03-06,2018-03-06T18:00:00.000000+0100
06/03/2018,19,74.18,2018-03-06,2018-03-06T19:00:00.000000+0100
06/03/2018,20,74.23,2018-03-06,2018-03-06T20:00:00.000000+0100
06/03/2018,21,68.6,2018-03-06,2018-03-06T21:00:00.000000+0100
06/03/2018,22,54.43,2018-03-06,2018-03-06T22:00:00.000000+0100
06/03/2018,23,53.48,2018-03-06,2018-03-06T23:00:00.000000+0100
06/03/2018,24,50.99,2018-03-06,2018-03-07T00:00:00.000000+0100
07/03/2018,1,43.91,2018-03-07,2018-03-07T01:00:00.000000+0100
07/03/2018,2,39.12,2018-03-07,2018-03-07T02:00:00.000000+0100
07/03/2018,3,39.0,2018-03-07,2018-03-07T03:00:00.000000+0100
07/03/2018,4,39.0,2018-03-07,2018-03-07T04:00:00.000000+0100
07/03/2018,5,39.11,2018-03-07,2018-03-07T05:00:00.000000+0100
07/03/2018,6,42.97,2018-03-07,2018-03-07T06:00:00.000000+0100
07/03/2018,7,49.9,2018-03-07,2018-03-07T07:00:00.000000+0100
07/03/2018,8,56.1,2018-03-07,2018-03-07T08:00:00.000000+0100
07/03/2018,9,61.79,2018-03-07,2018-03-07T09:00:00.000000+0100
07/03/2018,10,59.77,2018-03-07,2018-03-07T10:00:00.000000+0100
07/03/2018,11,49.9,2018-03-07,2018-03-07T11:00:00.000000+0100
07/03/2018,12,56.78,2018-03-07,2018-03-07T12:00:00.000000+0100
07/03/2018,13,49.9,2018-03-07,2018-03-07T13:00:00.000000+0100
07/03/2018,14,49.9,2018-03-07,2018-03-07T14:00:00.000000+0100
07/03/2018,15,49.9,2018-03-07,2018-03-07T15:00:00.000000+0100
07/03/2018,16,49.9,2018-03-07,2018-03-07T16:00:00.000000+0100
07/03/2018,17,56.78,2018-03-07,2018-03-07T17:00:00.000000+0100
07/03/2018,18,57.1,2018-03-07,2018-03-07T18:00:00.000000+0100
07/03/2018,19,71.15,2018-03-07,2018-03-07T19:00:00.000000+0100
07/03/2018,20,72.23,2018-03-07,2018-03-07T20:00:00.000000+0100
07/03/2018,21,58.0,2018-03-07,2018-03-07T21:00:00.000000+0100
07/03/2018,22,53.94,2018-03-07,2018-03-07T22:00:00.000000+0100
07/03/2018,23,50.0,2018-03-07,2018-03-07T23:00:00.000000+0100
07/03/2018,24,46.6,2018-03-07,2018-03-08T00:00:00.000000+0100
08/03/2018,1,43.0,2018-03-08,2018-03-08T01:00:00.000000+0100
08/03/2018,2,41.44,2018-03-08,2018-03-08T02:00:00.000000+0100
08/03/2018,3,38.1,2018-03-08,2018-03-08T03:00:00.000000+0100
08/03/2018,4,38.0,2018-03-08,2018-03-08T04:00:00.000000+0100
08/03/2018,5,37.4,2018-03-08,2018-03-08T05:00:00.000000+0100
08/03/2018,6,42.97,2018-03-08,2018-03-08T06:00:00.000000+0100
08/03/2018,7,50.55,2018-03-08,2018-03-08T07:00:00.000000+0100
08/03/2018,8,54.0,2018-03-08,2018-03-08T08:00:00.000000+0100
08/03/2018,9,55.54,2018-03-08,2018-03-08T09:00:00.000000+0100
08/03/2018,10,55.0,2018-03-08,2018-03-08T10:00:00.000000+0100
08/03/2018,11,53.33,2018-03-08,2018-03-08T11:00:00.000000+0100
08/03/2018,12,51.8,2018-03-08,2018-03-08T12:00:00.000000+0100
08/03/2018,13,49.45,2018-03-08,2018-03-08T13:00:00.000000+0100
08/03/2018,14,50.0,2018-03-08,2018-03-08T14:00:00.000000+0100
08/03/2018,15,53.36,2018-03-08,2018-03-08T15:00:00.000000+0100
08/03/2018,16,57.0,2018-03-08,2018-03-08T16:00:00.000000+0100
08/03/2018,17,55.39,2018-03-08,2018-03-08T17:00:00.000000+0100
08/03/2018,18,62.0,2018-03-08,2018-03-08T18:00:00.000000+0100
08/03/2018,19,75.62,2018-03-08,2018-03-08T19:00:00.000000+0100
08/03/2018,20,75.82,2018-03-08,2018-03-08T20:00:00.000000+0100
08/03/2018,21,61.9,2018-03-08,2018-03-08T21:00:00.000000+0100
08/03/2018,22,55.0,2018-03-08,2018-03-08T22:00:00.000000+0100
08/03/2018,23,51.82,2018-03-08,2018-03-08T23:00:00.000000+0100
08/03/2018,24,49.26,2018-03-08,2018-03-09T00:00:00.000000+0100
09/03/2018,1,46.5,2018-03-09,2018-03-09T01:00:00.000000+0100
09/03/2018,2,43.86,2018-03-09,2018-03-09T02:00:00.000000+0100
09/03/2018,3,42.97,2018-03-09,2018-03-09T03:00:00.000000+0100
09/03/2018,4,42.5,2018-03-09,2018-03-09T04:00:00.000000+0100
09/03/2018,5,42.46,2018-03-09,2018-03-09T05:00:00.000000+0100
09/03/2018,6,44.76,2018-03-09,2018-03-09T06:00:00.000000+0100
09/03/2018,7,52.1,2018-03-09,2018-03-09T07:00:00.000000+0100
09/03/2018,8,54.83,2018-03-09,2018-03-09T08:00:00.000000+0100
09/03/2018,9,55.7,2018-03-09,2018-03-09T09:00:00.000000+0100
09/03/2018,10,54.01,2018-03-09,2018-03-09T10:00:00.000000+0100
09/03/2018,11,52.24,2018-03-09,2018-03-09T11:00:00.000000+0100
09/03/2018,12,50.9,2018-03-09,2018-03-09T12:00:00.000000+0100
09/03/2018,13,48.67,2018-03-09,2018-03-09T13:00:00.000000+0100
09/03/2018,14,49.34,2018-03-09,2018-03-09T14:00:00.000000+0100
09/03/2018,15,51.65,2018-03-09,2018-03-09T15:00:00.000000+0100
09/03/2018,16,53.0,2018-03-09,2018-03-09T16:00:00.000000+0100
09/03/2018,17,54.5,2018-03-09,2018-03-09T17:00:00.000000+0100
09/03/2018,18,56.43,2018-03-09,2018-03-09T18:00:00.000000+0100
09/03/2018,19,74.18,2018-03-09,2018-03-09T19:00:00.000000+0100
09/03/2018,20,74.18,2018-03-09,2018-03-09T20:00:00.000000+0100
09/03/2018,21,54.83,2018-03-09,2018-03-09T21:00:00.000000+0100
09/03/2018,22,53.92,2018-03-09,2018-03-09T22:00:00.000000+0100
09/03/2018,23,50.62,2018-03-09,2018-03-09T23:00:00.000000+0100
09/03/2018,24,49.95,2018-03-09,2018-03-10T00:00:00.000000+0100
10/03/2018,1,49.0,2018-03-10,2018-03-10T01:00:00.000000+0100
10/03/2018,2,45.24,2018-03-10,2018-03-10T02:00:00.000000+0100
10/03/2018,3,43.78,2018-03-10,2018-03-10T03:00:00.000000+0100
10/03/2018,4,43.26,2018-03-10,2018-03-10T04:00:00.000000+0100
10/03/2018,5,42.65,2018-03-10,2018-03-10T05:00:00.000000+0100
10/03/2018,6,43.81,2018-03-10,2018-03-10T06:00:00.000000+0100
10/03/2018,7,45.24,2018-03-10,2018-03-10T07:00:00.000000+0100
10/03/2018,8,47.52,2018-03-10,2018-03-10T08:00:00.000000+0100
10/03/2018,9,50.85,2018-03-10,2018-03-10T09:00:00.000000+0100
10/03/2018,10,54.01,2018-03-10,2018-03-10T10:00:00.000000+0100
10/03/2018,11,49.99,2018-03-10,2018-03-10T11:00:00.000000+0100
10/03/2018,12,44.74,2018-03-10,2018-03-10T12:00:00.000000+0100
10/03/2018,13,46.0,2018-03-10,2018-03-10T13:00:00.000000+0100
10/03/2018,14,45.41,2018-03-10,2018-03-10T14:00:00.000000+0100
10/03/2018,15,43.26,2018-03-10,2018-03-10T15:00:00.000000+0100
10/03/2018,16,45.71,2018-03-10,2018-03-10T16:00:00.000000+0100
10/03/2018,17,48.49,2018-03-10,2018-03-10T17:00:00.000000+0100
10/03/2018,18,49.52,2018-03-10,2018-03-10T18:00:00.000000+0100
10/03/2018,19,54.89,2018-03-10,2018-03-10T19:00:00.000000+0100
10/03/2018,20,63.31,2018-03-10,2018-03-10T20:00:00.000000+0100
10/03/2018,21,52.92,2018-03-10,2018-03-10T21:00:00.000000+0100
10/03/2018,22,49.3,2018-03-10,2018-03-10T22:00:00.000000+0100
10/03/2018,23,46.44,2018-03-10,2018-03-10T23:00:00.000000+0100
10/03/2018,24,43.0,2018-03-10,2018-03-11T00:00:00.000000+0100
11/03/2018,1,41.57,2018-03-11,2018-03-11T01:00:00.000000+0100
11/03/2018,2,40.0,2018-03-11,2018-03-11T02:00:00.000000+0100
11/03/2018,3,34.94,2018-03-11,2018-03-11T03:00:00.000000+0100
11/03/2018,4,31.51,2018-03-11,2018-03-11T04:00:00.000000+0100
11/03/2018,5,35.0,2018-03-11,2018-03-11T05:00:00.000000+0100
11/03/2018,6,40.68,2018-03-11,2018-03-11T06:00:00.000000+0100
11/03/2018,7,39.25,2018-03-11,2018-03-11T07:00:00.000000+0100
11/03/2018,8,40.68,2018-03-11,2018-03-11T08:00:00.000000+0100
11/03/2018,9,46.55,2018-03-11,2018-03-11T09:00:00.000000+0100
11/03/2018,10,46.78,2018-03-11,2018-03-11T10:00:00.000000+0100
11/03/2018,11,46.78,2018-03-11,2018-03-11T11:00:00.000000+0100
11/03/2018,12,46.78,2018-03-11,2018-03-11T12:00:00.000000+0100
11/03/2018,13,46.78,2018-03-11,2018-03-11T13:00:00.000000+0100
11/03/2018,14,10.0,2018-03-11,2018-03-11T14:00:00.000000+0100
11/03/2018,15,19.9,2018-03-11,2018-03-11T15:00:00.000000+0100
11/03/2018,16,46.78,2018-03-11,2018-03-11T16:00:00.000000+0100
11/03/2018,17,47.78,2018-03-11,2018-03-11T17:00:00.000000+0100
11/03/2018,18,54.43,2018-03-11,2018-03-11T18:00:00.000000+0100
11/03/2018,19,74.18,2018-03-11,2018-03-11T19:00:00.000000+0100
11/03/2018,20,74.18,2018-03-11,2018-03-11T20:00:00.000000+0100
11/03/2018,21,55.0,2018-03-11,2018-03-11T21:00:00.000000+0100
11/03/2018,22,50.12,2018-03-11,2018-03-11T22:00:00.000000+0100
11/03/2018,23,45.0,2018-03-11,2018-03-11T23:00:00.000000+0100
11/03/2018,24,40.68,2018-03-11,2018-03-12T00:00:00.000000+0100
12/03/2018,1,32.1,2018-03-12,2018-03-12T01:00:00.000000+0100
12/03/2018,2,28.46,2018-03-12,2018-03-12T02:00:00.000000+0100
12/03/2018,3,19.8,2018-03-12,2018-03-12T03:00:00.000000+0100
12/03/2018,4,12.0,2018-03-12,2018-03-12T04:00:00.000000+0100
12/03/2018,5,19.34,2018-03-12,2018-03-12T05:00:00.000000+0100
12/03/2018,6,30.0,2018-03-12,2018-03-12T06:00:00.000000+0100
12/03/2018,7,44.69,2018-03-12,2018-03-12T07:00:00.000000+0100
12/03/2018,8,50.58,2018-03-12,2018-03-12T08:00:00.000000+0100
12/03/2018,9,52.85,2018-03-12,2018-03-12T09:00:00.000000+0100
12/03/2018,10,49.67,2018-03-12,2018-03-12T10:00:00.000000+0100
12/03/2018,11,49.67,2018-03-12,2018-03-12T11:00:00.000000+0100
12/03/2018,12,50.0,2018-03-12,2018-03-12T12:00:00.000000+0100
12/03/2018,13,45.56,2018-03-12,2018-03-12T13:00:00.000000+0100
12/03/2018,14,46.15,2018-03-12,2018-03-12T14:00:00.000000+0100
12/03/2018,15,49.46,2018-03-12,2018-03-12T15:00:00.000000+0100
12/03/2018,16,49.67,2018-03-12,2018-03-12T16:00:00.000000+0100
12/03/2018,17,49.67,2018-03-12,2018-03-12T17:00:00.000000+0100
12/03/2018,18,51.25,2018-03-12,2018-03-12T18:00:00.000000+0100
12/03/2018,19,56.0,2018-03-12,2018-03-12T19:00:00.000000+0100
12/03/2018,20,62.0,2018-03-12,2018-03-12T20:00:00.000000+0100
12/03/2018,21,55.23,2018-03-12,2018-03-12T21:00:00.000000+0100
12/03/2018,22,50.46,2018-03-12,2018-03-12T22:00:00.000000+0100
12/03/2018,23,45.56,2018-03-12,2018-03-12T23:00:00.000000+0100
12/03/2018,24,40.5,2018-03-12,2018-03-13T00:00:00.000000+0100
13/03/2018,1,40.68,2018-03-13,2018-03-13T01:00:00.000000+0100
13/03/2018,2,32.9,2018-03-13,2018-03-13T02:00:00.000000+0100
13/03/2018,3,28.86,2018-03-13,2018-03-13T03:00:00.000000+0100
13/03/2018,4,27.0,2018-03-13,2018-03-13T04:00:00.000000+0100
13/03/2018,5,29.49,2018-03-13,2018-03-13T05:00:00.000000+0100
13/03/2018,6,40.3,2018-03-13,2018-03-13T06:00:00.000000+0100
13/03/2018,7,49.67,2018-03-13,2018-03-13T07:00:00.000000+0100
13/03/2018,8,59.0,2018-03-13,2018-03-13T08:00:00.000000+0100
13/03/2018,9,65.5,2018-03-13,2018-03-13T09:00:00.000000+0100
13/03/2018,10,55.25,2018-03-13,2018-03-13T10:00:00.000000+0100
13/03/2018,11,49.67,2018-03-13,2018-03-13T11:00:00.000000+0100
13/03/2018,12,55.0,2018-03-13,2018-03-13T12:00:00.000000+0100
13/03/2018,13,49.67,2018-03-13,2018-03-13T13:00:00.000000+0100
13/03/2018,14,53.29,2018-03-13,2018-03-13T14:00:00.000000+0100
13/03/2018,15,55.19,2018-03-13,2018-03-13T15:00:00.000000+0100
13/03/2018,16,49.67,2018-03-13,2018-03-13T16:00:00.000000+0100
13/03/2018,17,59.91,2018-03-13,2018-03-13T17:00:00.000000+0100
13/03/2018,18,66.5,2018-03-13,2018-03-13T18:00:00.000000+0100
13/03/2018,19,79.0,2018-03-13,2018-03-13T19:00:00.000000+0100
13/03/2018,20,95.0,2018-03-13,2018-03-13T20:00:00.000000+0100
13/03/2018,21,74.03,2018-03-13,2018-03-13T21:00:00.000000+0100
13/03/2018,22,66.87,2018-03-13,2018-03-13T22:00:00.000000+0100
13/03/2018,23,61.24,2018-03-13,2018-03-13T23:00:00.000000+0100
13/03/2018,24,51.46,2018-03-13,2018-03-14T00:00:00.000000+0100
14/03/2018,1,43.92,2018-03-14,2018-03-14T01:00:00.000000+0100
14/03/2018,2,40.49,2018-03-14,2018-03-14T02:00:00.000000+0100
14/03/2018,3,37.02,2018-03-14,2018-03-14T03:00:00.000000+0100
14/03/2018,4,35.56,2018-03-14,2018-03-14T04:00:00.000000+0100
14/03/2018,5,35.56,2018-03-14,2018-03-14T05:00:00.000000+0100
14/03/2018,6,41.0,2018-03-14,2018-03-14T06:00:00.000000+0100
14/03/2018,7,49.0,2018-03-14,2018-03-14T07:00:00.000000+0100
14/03/2018,8,63.7,2018-03-14,2018-03-14T08:00:00.000000+0100
14/03/2018,9,62.87,2018-03-14,2018-03-14T09:00:00.000000+0100
14/03/2018,10,52.3,2018-03-14,2018-03-14T10:00:00.000000+0100
14/03/2018,11,47.01,2018-03-14,2018-03-14T11:00:00.000000+0100
14/03/2018,12,42.0,2018-03-14,2018-03-14T12:00:00.000000+0100
14/03/2018,13,41.42,2018-03-14,2018-03-14T13:00:00.000000+0100
14/03/2018,14,41.42,2018-03-14,2018-03-14T14:00:00.000000+0100
14/03/2018,15,46.99,2018-03-14,2018-03-14T15:00:00.000000+0100
14/03/2018,16,50.96,2018-03-14,2018-03-14T16:00:00.000000+0100
14/03/2018,17,56.61,2018-03-14,2018-03-14T17:00:00.000000+0100
14/03/2018,18,65.11,2018-03-14,2018-03-14T18:00:00.000000+0100
14/03/2018,19,74.03,2018-03-14,2018-03-14T19:00:00.000000+0100
14/03/2018,20,75.56,2018-03-14,2018-03-14T20:00:00.000000+0100
14/03/2018,21,72.48,2018-03-14,2018-03-14T21:00:00.000000+0100
14/03/2018,22,62.64,2018-03-14,2018-03-14T22:00:00.000000+0100
14/03/2018,23,55.5,2018-03-14,2018-03-14T23:00:00.000000+0100
14/03/2018,24,47.94,2018-03-14,2018-03-15T00:00:00.000000+0100
15/03/2018,1,47.2,2018-03-15,2018-03-15T01:00:00.000000+0100
15/03/2018,2,44.92,2018-03-15,2018-03-15T02:00:00.000000+0100
15/03/2018,3,43.68,2018-03-15,2018-03-15T03:00:00.000000+0100
15/03/2018,4,42.26,2018-03-15,2018-03-15T04:00:00.000000+0100
15/03/2018,5,41.42,2018-03-15,2018-03-15T05:00:00.000000+0100
15/03/2018,6,45.0,2018-03-15,2018-03-15T06:00:00.000000+0100
15/03/2018,7,59.41,2018-03-15,2018-03-15T07:00:00.000000+0100
15/03/2018,8,66.7,2018-03-15,2018-03-15T08:00:00.000000+0100
15/03/2018,9,73.73,2018-03-15,2018-03-15T09:00:00.000000+0100
15/03/2018,10,57.05,2018-03-15,2018-03-15T10:00:00.000000+0100
15/03/2018,11,53.02,2018-03-15,2018-03-15T11:00:00.000000+0100
15/03/2018,12,54.84,2018-03-15,2018-03-15T12:00:00.000000+0100
15/03/2018,13,41.57,2018-03-15,2018-03-15T13:00:00.000000+0100
15/03/2018,14,41.42,2018-03-15,2018-03-15T14:00:00.000000+0100
15/03/2018,15,55.9,2018-03-15,2018-03-15T15:00:00.000000+0100
15/03/2018,16,62.64,2018-03-15,2018-03-15T16:00:00.000000+0100
15/03/2018,17,63.0,2018-03-15,2018-03-15T17:00:00.000000+0100
15/03/2018,18,66.57,2018-03-15,2018-03-15T18:00:00.000000+0100
15/03/2018,19,74.03,2018-03-15,2018-03-15T19:00:00.000000+0100
15/03/2018,20,75.56,2018-03-15,2018-03-15T20:00:00.000000+0100
15/03/2018,21,66.8,2018-03-15,2018-03-15T21:00:00.000000+0100
15/03/2018,22,56.35,2018-03-15,2018-03-15T22:00:00.000000+0100
15/03/2018,23,52.07,2018-03-15,2018-03-15T23:00:00.000000+0100
15/03/2018,24,45.45,2018-03-15,2018-03-16T00:00:00.000000+0100
16/03/2018,1,45.42,2018-03-16,2018-03-16T01:00:00.000000+0100
16/03/2018,2,40.68,2018-03-16,2018-03-16T02:00:00.000000+0100
16/03/2018,3,35.89,2018-03-16,2018-03-16T03:00:00.000000+0100
16/03/2018,4,36.9,2018-03-16,2018-03-16T04:00:00.000000+0100
16/03/2018,5,39.1,2018-03-16,2018-03-16T05:00:00.000000+0100
16/03/2018,6,43.55,2018-03-16,2018-03-16T06:00:00.000000+0100
16/03/2018,7,52.0,2018-03-16,2018-03-16T07:00:00.000000+0100
16/03/2018,8,55.0,2018-03-16,2018-03-16T08:00:00.000000+0100
16/03/2018,9,58.19,2018-03-16,2018-03-16T09:00:00.000000+0100
16/03/2018,10,55.99,2018-03-16,2018-03-16T10:00:00.000000+0100
16/03/2018,11,52.86,2018-03-16,2018-03-16T11:00:00.000000+0100
